,timestamp,GPU 0
1657,1761692883.7908442,186.454
1658,1761692898.7903497,461.097
1659,1761692913.790729,398.776
1660,1761692928.7910447,411.112
1661,1761692943.7908225,397.862
1662,1761692958.7912512,188.459
1663,1761692973.7909281,187.683
1664,1761692988.790441,187.27
1665,1761693003.7911634,187.033
1666,1761693018.7912488,186.638
1667,1761693033.7909658,186.583
1668,1761693048.7907577,186.534
1669,1761693063.7904005,410.947
1670,1761693078.7915366,400.208
1671,1761693093.7914255,410.358
1672,1761693108.7908804,410.598
1673,1761693123.791008,188.477
1674,1761693138.7912624,187.355
1675,1761693153.791332,187.217
1676,1761693168.791156,187.07
1677,1761693183.7913942,186.831
1678,1761693198.7915246,186.506
1679,1761693213.7907789,186.573
1680,1761693228.7907867,416.213
1681,1761693243.7913501,430.841
1682,1761693258.7910156,412.832
1683,1761693273.791046,403.405
1684,1761693288.790795,242.628
1685,1761693303.7913408,187.956
1686,1761693318.7909906,187.123
1687,1761693333.7926426,187.205
1688,1761693348.7909625,186.691
1689,1761693363.790701,186.559
1690,1761693378.7909563,186.403
1691,1761693393.7906005,407.144
1692,1761693408.7903557,405.671
1693,1761693423.790849,442.837
1694,1761693438.7907481,424.149
1695,1761693453.79065,234.251
1696,1761693468.790561,187.656
1697,1761693483.7911923,187.359
1698,1761693498.7910829,187.171
1699,1761693513.7905111,186.654
1700,1761693528.7912295,186.55
1701,1761693543.7909951,186.546
1702,1761693558.79107,421.359
1703,1761693573.791138,423.994
1704,1761693588.791428,425.703
1705,1761693603.7912505,432.183
1706,1761693618.7906327,286.626
1707,1761693633.7911894,187.647
1708,1761693648.7914364,187.379
1709,1761693663.7913952,187.155
1710,1761693678.7913709,186.574
1711,1761693693.7906036,186.479
1712,1761693708.7914994,186.508
1713,1761693723.7903528,405.205
1714,1761693738.7906039,436.63
1715,1761693753.7906566,442.029
1716,1761693768.7909846,423.484
1717,1761693783.7906053,188.741
1718,1761693798.7912996,187.598
1719,1761693813.7910628,187.319
1720,1761693828.7910593,186.959
1721,1761693843.7911913,186.505
1722,1761693858.795634,186.645
1723,1761693873.7909086,186.468
1724,1761693888.7904005,425.089
1725,1761693903.7909489,423.128
1726,1761693918.7911615,426.217
1727,1761693933.7911847,422.408
1728,1761693948.7913115,188.392
1729,1761693963.7904725,187.487
1730,1761693978.791955,187.306
1731,1761693993.7908201,187.398
1732,1761694008.7919714,186.601
1733,1761694023.7912078,186.604
1734,1761694038.7905812,186.56
1735,1761694053.790719,405.453
1736,1761694068.7908366,415.635
1737,1761694083.79133,414.335
1738,1761694098.7906215,418.761
1739,1761694113.79139,188.578
1740,1761694128.7909713,187.553
1741,1761694143.7914426,187.203
1742,1761694158.7911427,186.988
1743,1761694173.790624,186.67
1744,1761694188.7917683,186.412
1745,1761694203.7913866,186.454
1746,1761694218.790816,428.44
1747,1761694233.7912722,411.735
1748,1761694248.7914395,410.73
1749,1761694263.7905924,417.285
1750,1761694278.7910047,188.306
1751,1761694293.7910118,187.605
1752,1761694308.7914314,187.128
1753,1761694323.7910442,186.858
1754,1761694338.791627,186.725
1755,1761694353.7911916,186.559
1756,1761694368.7912524,186.521
1757,1761694383.7909606,396.556
1758,1761694398.7905364,420.989
1759,1761694413.7912123,391.015
1760,1761694428.79073,404.589
1761,1761694443.7910292,188.409
1762,1761694458.791055,187.629
1763,1761694473.7910035,187.338
1764,1761694488.7915916,186.955
1765,1761694503.7908974,186.62
1766,1761694518.790915,186.548
1767,1761694533.7909331,186.522
1768,1761694548.79124,413.519
1769,1761694563.7910774,422.514
1770,1761694578.790775,418.095
1771,1761694593.791265,418.246
1772,1761694608.791384,188.252
1773,1761694623.790896,187.573
1774,1761694638.7913573,186.94
1775,1761694653.7907135,186.952
1776,1761694668.7904835,186.584
1777,1761694683.7915924,186.379
1778,1761694698.7906485,186.495
1779,1761694713.7912443,437.746
1780,1761694728.7904987,425.487
1781,1761694743.7908905,418.015
1782,1761694758.7911744,398.738
1783,1761694773.7906613,190.444
1784,1761694788.7907739,189.961
1785,1761694803.7910078,189.915
1786,1761694818.7905455,342.999
1787,1761694833.7916243,189.151
1788,1761694848.7905781,189.092
1789,1761694863.7911875,188.897
1790,1761694878.79089,430.34
1791,1761694893.7906032,424.471
1792,1761694908.7915738,419.132
1793,1761694923.79047,425.276
1794,1761694938.7908318,190.531
1795,1761694953.7906709,190.083
1796,1761694968.7909935,189.673
1797,1761694983.7908788,189.715
1798,1761694998.7912185,188.876
1799,1761695013.79117,188.966
1800,1761695028.79066,189.187
1801,1761695043.790715,420.766
1802,1761695058.7910256,422.179
1803,1761695073.7910407,417.357
1804,1761695088.7909877,416.843
1805,1761695103.7911148,190.624
1806,1761695118.7911026,190.113
1807,1761695133.7909575,189.725
1808,1761695148.791413,187.663
1809,1761695163.7914388,187.968
1810,1761695178.7909765,186.48
1811,1761695193.790854,186.47
1812,1761695208.7913802,414.462
1813,1761695223.7912858,413.277
1814,1761695238.7914147,412.789
1815,1761695253.791101,416.931
1816,1761695268.791423,188.103
1817,1761695283.7912073,187.546
1818,1761695298.791592,187.178
1819,1761695313.791736,186.905
1820,1761695328.790945,186.522
1821,1761695343.790385,186.435
1822,1761695358.7906497,186.533
1823,1761695373.7904463,431.184
1824,1761695388.790998,427.067
1825,1761695403.7908697,426.179
1826,1761695418.7911258,349.276
1827,1761695433.791492,187.98
1828,1761695448.7908037,187.333
1829,1761695463.7916932,187.141
1830,1761695478.790648,186.517
1831,1761695493.7911375,186.403
1832,1761695508.7907946,186.513
1833,1761695523.790903,300.95
1834,1761695538.7907193,442.381
1835,1761695553.7913308,396.886
1836,1761695568.7906497,416.225
1837,1761695583.7906475,189.555
1838,1761695598.7905104,187.65
1839,1761695613.7909014,187.415
1840,1761695628.791052,187.072
1841,1761695643.791327,186.499
1842,1761695658.7913647,186.468
1843,1761695673.7911685,186.41
1844,1761695688.7903514,186.481
1845,1761695703.7912078,430.423
1846,1761695718.7913773,440.069
1847,1761695733.791375,423.062
1848,1761695748.7909763,408.965
1849,1761695763.7906816,188.181
1850,1761695778.790819,187.398
1851,1761695793.7904177,187.173
1852,1761695808.7913077,186.419
1853,1761695823.7909956,186.383
1854,1761695838.791105,186.482
1855,1761695853.7905095,186.579
1856,1761695868.7914917,434.42
1857,1761695883.7911043,422.913
1858,1761695898.7907302,409.983
1859,1761695913.7906008,428.13
1860,1761695928.7914422,188.027
1861,1761695943.791288,187.571
1862,1761695958.7910082,187.261
1863,1761695973.7914932,186.937
1864,1761695988.791231,186.537
1865,1761696003.7909226,186.612
1866,1761696018.7910578,186.519
1867,1761696033.7916467,335.331
1868,1761696048.7910178,356.152
1869,1761696063.791521,344.476
1870,1761696078.7915697,350.22
1871,1761696093.7922423,380.007
1872,1761696108.7915719,187.837
1873,1761696123.791326,187.257
1874,1761696138.7914371,187.21
1875,1761696153.791366,186.75
1876,1761696168.791373,186.62
1877,1761696183.790463,186.521
1878,1761696198.790692,252.48
1879,1761696213.790915,355.362
1880,1761696228.7904797,342.971
1881,1761696243.791422,362.312
1882,1761696258.7905996,342.682
1883,1761696273.792007,350.267
1884,1761696288.7912624,187.669
1885,1761696303.7912107,187.326
1886,1761696318.791221,187.241
1887,1761696333.791069,187.206
1888,1761696348.7907913,186.678
1889,1761696363.791246,186.533
1890,1761696378.7913206,186.454
1891,1761696393.7905254,396.027
1892,1761696408.7913606,377.138
1893,1761696423.7918553,338.805
1894,1761696438.7910805,401.822
1895,1761696453.7916396,351.049
1896,1761696468.790729,188.345
1897,1761696483.7916155,187.3
1898,1761696498.7912824,187.263
1899,1761696513.791181,186.925
1900,1761696528.790724,186.572
1901,1761696543.7907088,186.519
1902,1761696558.791292,186.6
1903,1761696573.7915192,387.306
1904,1761696588.791075,399.057
1905,1761696603.791338,394.239
1906,1761696618.791584,333.17
1907,1761696633.79129,381.821
1908,1761696648.7913148,187.59
1909,1761696663.7908359,187.455
1910,1761696678.7913911,187.284
1911,1761696693.790856,186.675
1912,1761696708.791124,186.69
1913,1761696723.790828,186.47
1914,1761696738.7907453,409.062
1915,1761696753.790677,385.187
1916,1761696768.791201,394.922
1917,1761696783.7910655,391.342
1918,1761696798.7909975,398.237
1919,1761696813.790768,187.84
1920,1761696828.7906334,187.398
1921,1761696843.790542,187.347
1922,1761696858.79101,186.742
1923,1761696873.7908978,186.625
1924,1761696888.7904124,186.6
1925,1761696903.7907786,189.591
1926,1761696918.7915664,402.432
1927,1761696933.7915273,399.66
1928,1761696948.7913718,389.099
1929,1761696963.7916625,402.24
1930,1761696978.7908366,188.236
1931,1761696993.7907279,187.63
1932,1761697008.7916377,187.307
1933,1761697023.7903473,345.287
1934,1761697038.7911847,186.677
1935,1761697053.7907958,186.56
1936,1761697068.790898,186.56
1937,1761697083.7911448,406.803
1938,1761697098.790593,391.583
1939,1761697113.7908666,397.143
1940,1761697128.7909238,390.537
1941,1761697143.791089,188.753
1942,1761697158.7912316,187.567
1943,1761697173.791587,187.284
1944,1761697188.7907817,187.154
1945,1761697203.7912917,186.703
1946,1761697218.7910442,186.6
1947,1761697233.7917483,186.466
1948,1761697248.7915356,395.25
1949,1761697263.7912822,388.603
1950,1761697278.7919085,382.221
1951,1761697293.7910724,395.124
1952,1761697308.7909782,408.21
1953,1761697323.7906046,187.941
1954,1761697338.7913063,187.522
1955,1761697353.7908432,187.269
1956,1761697368.7910275,187.01
1957,1761697383.790639,186.531
1958,1761697398.7910697,186.645
1959,1761697413.7910063,186.464
1960,1761697428.7911546,429.308
1961,1761697443.7907946,404.037
1962,1761697458.7915823,405.749
1963,1761697473.7915738,404.25
1964,1761697488.791366,188.898
1965,1761697503.7907536,187.665
1966,1761697518.7912793,187.444
1967,1761697533.7916932,187.156
1968,1761697548.7921813,186.668
1969,1761697563.790943,186.42
1970,1761697578.791708,186.498
1971,1761697593.7910364,379.509
1972,1761697608.7915087,390.673
1973,1761697623.7908058,420.972
1974,1761697638.790901,393.626
1975,1761697653.791396,409.794
1976,1761697668.7912312,187.722
1977,1761697683.7905061,187.334
1978,1761697698.7907932,187.125
1979,1761697713.7909486,186.73
1980,1761697728.790826,186.554
1981,1761697743.7909434,186.562
1982,1761697758.7911274,186.381
1983,1761697773.790559,455.005
1984,1761697788.7912982,396.407
1985,1761697803.7911422,369.92
1986,1761697818.7907205,402.646
1987,1761697833.7905726,188.445
1988,1761697848.7905777,187.539
1989,1761697863.7908237,187.376
1990,1761697878.7912734,186.927
1991,1761697893.7913313,186.572
1992,1761697908.7908394,186.613
1993,1761697923.7915533,186.441
1994,1761697938.7907476,403.022
1995,1761697953.79097,401.756
1996,1761697968.7907972,452.716
1997,1761697983.7907596,402.388
1998,1761697998.7904093,389.346
1999,1761698013.7912865,187.85
2000,1761698028.7912912,187.502
2001,1761698043.7921364,187.135
2002,1761698058.7908416,186.656
2003,1761698073.7909975,186.411
2004,1761698088.7908633,186.592
2005,1761698103.791668,368.903
2006,1761698118.7911093,387.773
2007,1761698133.790834,400.42
2008,1761698148.7904737,404.079
2009,1761698163.79123,403.216
2010,1761698178.7910213,187.77
2011,1761698193.790376,187.534
2012,1761698208.7916162,186.927
2013,1761698223.7915251,187.029
2014,1761698238.791708,186.504
2015,1761698253.791322,186.534
2016,1761698268.7905161,186.474
2017,1761698283.7909572,391.352
2018,1761698298.7907927,393.748
2019,1761698313.791426,393.22
2020,1761698328.7913435,389.072
2021,1761698343.7914066,188.526
2022,1761698358.7907352,187.688
2023,1761698373.7915637,187.171
2024,1761698388.7912705,187.131
2025,1761698403.791617,186.648
2026,1761698418.791098,186.612
2027,1761698433.7906032,186.482
2028,1761698448.791183,387.177
2029,1761698463.7907357,378.432
2030,1761698478.7905638,417.95
2031,1761698493.7905788,417.679
2032,1761698508.790889,188.578
2033,1761698523.7913566,187.515
2034,1761698538.7914093,187.323
2035,1761698553.790803,187.132
2036,1761698568.7908747,186.661
2037,1761698583.7911365,186.628
2038,1761698598.7908072,186.545
2039,1761698613.790927,384.03
2040,1761698628.7915275,392.341
2041,1761698643.7914026,393.542
2042,1761698658.7906284,413.234
2043,1761698673.7908103,414.088
2044,1761698688.791203,188.388
2045,1761698703.791351,187.42
2046,1761698718.791138,187.235
2047,1761698733.791711,186.725
2048,1761698748.7907434,186.56
2049,1761698763.7911975,186.482
2050,1761698778.7909322,186.428
2051,1761698793.7908015,438.925
2052,1761698808.7912827,398.113
2053,1761698823.7913113,410.654
2054,1761698838.791258,401.775
2055,1761698853.791289,187.891
2056,1761698868.791736,187.359
2057,1761698883.791432,187.069
2058,1761698898.790717,187.091
2059,1761698913.7907777,186.443
2060,1761698928.7907703,186.4
2061,1761698943.7907522,186.337
2062,1761698958.7906485,418.543
2063,1761698973.7911882,426.04
2064,1761698988.7907386,396.931
2065,1761699003.7910647,414.721
2066,1761699018.7915258,187.699
2067,1761699033.7907565,187.372
2068,1761699048.7910244,187.225
2069,1761699063.790995,186.766
2070,1761699078.7914145,186.584
2071,1761699093.7906063,186.403
2072,1761699108.791178,186.423
2073,1761699123.790679,186.517
2074,1761699138.7904572,186.998
2075,1761699153.7915094,187.076
2076,1761699168.7904992,186.619
2077,1761699183.7913797,789.583
2078,1761699198.7910116,794.155
2079,1761699213.7915103,795.207
2080,1761699228.7912683,793.674
2081,1761699243.7910697,808.097
2082,1761699258.7903874,792.826
2083,1761699273.790548,802.938
2084,1761699288.791189,802.702
2085,1761699303.791213,804.085
2086,1761699318.7905235,802.679
2087,1761699333.7912211,804.722
2088,1761699348.791324,802.829
2089,1761699363.7907484,189.889
2090,1761699378.7913902,802.245
2091,1761699393.7912536,799.374
2092,1761699408.791389,775.157
2093,1761699423.7908287,809.482
2094,1761699438.7907252,190.596
2095,1761699453.7914026,188.341
2096,1761699468.790484,795.936
2097,1761699483.7911336,796.442
2098,1761699498.7913759,799.428
2099,1761699513.7911384,793.426
2100,1761699528.7912948,806.395
2101,1761699543.79113,796.902
2102,1761699558.7907476,807.689
2103,1761699573.791158,805.04
2104,1761699588.7916014,792.843
2105,1761699603.791348,805.115
2106,1761699618.791545,804.861
2107,1761699633.7911973,193.686
2108,1761699648.7912524,189.326
2109,1761699663.7911801,785.275
2110,1761699678.791494,813.809
2111,1761699693.790682,813.536
2112,1761699708.7907689,791.31
2113,1761699723.791253,189.522
2114,1761699738.790542,188.066
2115,1761699753.7906992,787.961
2116,1761699768.7908697,803.103
2117,1761699783.7909517,803.628
2118,1761699798.790549,802.381
2119,1761699813.791304,804.205
2120,1761699828.7914016,805.371
2121,1761699843.7912314,794.763
2122,1761699858.7906375,808.802
2123,1761699873.7911792,798.842
2124,1761699888.791103,801.953
2125,1761699903.791314,802.337
2126,1761699918.791419,191.688
2127,1761699933.7907405,188.996
2128,1761699948.791338,797.789
2129,1761699963.7912786,797.898
2130,1761699978.7915702,808.266
2131,1761699993.7919443,797.978
2132,1761700008.7907124,189.888
2133,1761700023.7905436,315.369
2134,1761700038.790903,795.476
2135,1761700053.7911167,778.883
2136,1761700068.7913125,796.986
2137,1761700083.791124,799.933
2138,1761700098.7911057,795.192
2139,1761700113.791095,798.095
2140,1761700128.7913814,795.28
2141,1761700143.7913532,794.74
2142,1761700158.7910032,805.98
2143,1761700173.7908413,793.315
2144,1761700188.7908251,809.165
2145,1761700203.7913504,191.231
2146,1761700218.791384,188.866
2147,1761700233.7913642,800.034
2148,1761700248.79041,789.162
2149,1761700263.7908995,814.394
2150,1761700278.7911525,193.901
2151,1761700293.7906291,189.059
2152,1761700308.791179,797.275
2153,1761700323.7909892,792.884
2154,1761700338.7908335,792.616
2155,1761700353.7909427,805.458
2156,1761700368.7911503,804.307
2157,1761700383.7912548,803.278
2158,1761700398.7910705,802.524
2159,1761700413.7910886,800.322
2160,1761700428.7911327,810.564
2161,1761700443.7906892,802.08
2162,1761700458.7913098,801.953
2163,1761700473.7908266,811.434
2164,1761700488.7905743,190.165
2165,1761700503.7910306,612.221
2166,1761700518.7912033,799.54
2167,1761700533.791335,802.788
2168,1761700548.7909195,804.934
2169,1761700563.7909803,191.43
2170,1761700578.7910602,188.663
2171,1761700593.791314,787.206
2172,1761700608.7912657,805.469
2173,1761700623.7913678,805.269
2174,1761700638.7905462,777.803
2175,1761700653.7904174,804.529
2176,1761700668.7911048,801.163
2177,1761700683.7908754,813.924
2178,1761700698.7911725,806.76
2179,1761700713.790481,782.65
2180,1761700728.7908006,801.29
2181,1761700743.7911885,804.155
2182,1761700758.7907171,531.194
2183,1761700773.7907803,189.504
2184,1761700788.791718,797.476
2185,1761700803.7906988,808.128
2186,1761700818.7912724,801.061
2187,1761700833.7905195,813.199
