,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
3779,1720533214.427185,296.29,299.74,297.46,292.82,295.52,309.39,294.9,291.9
3780,1720533244.4293,143.97,150.38,144.36,143.27,144.95,153.2,142.68,144.2
3781,1720533274.431114,183.39,185.13,182.57,184.12,182.79,196.28,186.12,182.39
3782,1720533334.437552,474.84,467.75,478.29,471.01,471.93,486.08,479.71,474.98
3783,1720533394.451451,633.82,646.65,642.87,634.26,646.24,656.03,641.98,642.22
3784,1720533454.454885,637.81,640.05,643.25,640.3,640.83,656.15,645.61,639.19
3785,1720533514.770867,636.46,641.93,640.67,636.45,647.74,659.37,642.51,643.81
3786,1720533574.815266,631.94,640.71,641.91,635.34,647.85,656.53,645.61,634.89
3787,1720533604.819122,634.32,638.8,640.23,636.78,643.57,655.89,642.18,637.16
3788,1720533664.833483,632.09,633.56,641.26,635.26,651.99,655.23,639.18,630.16
3789,1720533724.836661,634.8,639.71,637.47,634.2,648.03,661.05,645.17,642.08
3790,1720533784.851669,638.26,632.12,647.64,641.12,642.04,662.8,652.2,643.64
3791,1720533844.860102,634.47,643.53,649.27,646.57,650.82,663.32,648.93,643.87
3792,1720533905.367964,647.04,643.97,647.97,641.64,650.9,665.23,648.34,640.39
3793,1720533965.377313,635.52,636.63,642.1,633.74,640.95,657.04,644.94,639.31
3794,1720534025.704754,631.96,635.31,638.54,632.74,640.67,653.57,640.08,631.83
3795,1720534055.706692,627.36,629.18,635.44,624.16,641.23,650.55,641.53,636.14
3796,1720534115.720883,639.92,634.16,642.88,637.9,641.75,666.36,656.5,643.36
3797,1720534175.759275,631.21,633.45,641.67,638.0,645.69,658.63,646.35,644.62
3798,1720534235.76647,637.27,645.63,647.88,636.65,649.86,658.43,646.81,639.95
3799,1720534295.77962,640.82,642.67,648.25,637.08,649.56,660.24,648.4,643.27
3800,1720534355.793519,641.41,639.75,641.87,639.78,645.12,661.8,647.78,635.54
3801,1720534386.22005,644.74,645.78,643.35,636.79,650.12,657.66,652.74,640.65
3802,1720534446.308512,642.22,643.93,642.05,633.92,647.13,657.12,643.26,639.41
3803,1720534506.316838,636.69,649.32,645.57,640.1,643.12,662.74,652.83,639.96
3804,1720534566.427734,645.38,647.1,640.53,637.77,649.1,661.01,650.31,645.29
3805,1720534626.514543,631.18,641.46,640.37,636.89,640.83,658.19,645.94,639.5
3806,1720534686.532276,633.92,642.82,644.06,638.83,651.49,662.42,652.08,641.23
3807,1720534746.535607,638.65,645.18,640.58,640.48,647.42,660.87,650.08,644.46
3808,1720534776.75697,641.09,648.1,641.63,638.19,642.84,660.14,643.57,633.89
3809,1720534836.807354,631.09,643.9,642.86,634.26,651.4,665.22,649.15,644.03
3810,1720534897.0788,632.51,648.54,643.98,639.28,637.73,658.22,646.83,640.05
3811,1720534957.093972,631.77,642.8,641.36,634.39,646.02,654.17,644.71,636.64
3812,1720535017.287116,640.32,642.72,640.72,639.29,646.06,654.83,648.12,638.38
3813,1720535077.29952,637.01,645.27,644.81,637.19,640.88,664.36,654.84,648.54
3814,1720535107.301237,639.64,643.97,644.45,638.4,648.0,663.93,645.78,644.82
3815,1720535167.367333,641.22,645.78,651.1,648.12,645.69,665.95,655.69,645.11
3816,1720535227.382163,634.43,644.88,645.49,635.71,641.86,661.68,643.76,641.77
3817,1720535287.390655,637.93,643.17,640.9,635.93,650.9,656.46,650.5,638.91
3818,1720535347.414943,631.52,643.03,640.31,634.49,643.31,661.37,651.15,642.8
3819,1720535407.433682,640.28,652.22,644.88,640.16,646.6,665.38,649.44,643.54
3820,1720535437.435411,633.51,639.02,637.37,637.52,641.38,654.13,641.09,639.22
3821,1720535497.443697,631.77,644.45,637.12,637.98,641.21,654.96,642.63,637.12
3822,1720535557.816052,635.38,633.77,647.03,635.53,636.59,667.79,637.82,642.71
3823,1720535617.819348,637.7,646.48,640.34,636.37,646.36,654.75,641.08,644.43
3824,1720535677.873818,631.32,647.54,642.45,633.31,639.92,656.66,640.33,630.86
3825,1720535738.331588,634.73,645.56,644.08,642.18,649.92,660.34,643.83,636.06
3826,1720535798.379625,636.6,645.56,640.69,638.55,648.24,661.06,646.12,641.9
3827,1720535828.642462,639.9,649.02,642.88,640.28,647.58,660.94,644.91,640.56
3828,1720535888.657652,635.27,648.11,641.38,637.53,645.26,661.97,636.59,642.29
3829,1720535948.988787,638.18,649.49,640.95,637.99,646.73,661.79,641.53,637.57
3830,1720536009.003884,641.87,646.82,646.49,636.7,651.7,659.76,642.49,641.28
3831,1720536069.21621,638.49,645.63,639.66,634.42,645.41,655.09,641.22,642.89
3832,1720536129.22408,641.56,642.06,643.78,634.06,645.96,661.71,639.73,638.25
3833,1720536189.297711,641.11,645.68,647.26,641.03,643.68,664.91,648.84,642.24
3834,1720536219.501937,640.39,644.1,646.84,637.72,643.98,660.39,640.67,637.31
3835,1720536279.514526,633.04,640.91,641.9,632.45,647.61,654.1,644.13,641.83
3836,1720536339.521617,640.33,644.64,651.35,644.22,650.71,669.42,651.76,646.72
3837,1720536399.529021,640.05,640.08,645.89,636.74,640.93,662.5,640.99,639.68
3838,1720536459.542413,644.26,646.55,641.46,641.92,652.33,655.81,644.41,641.46
3839,1720536519.590753,638.14,639.97,645.37,642.48,645.4,661.13,647.31,638.54
3840,1720536580.009678,638.37,636.86,641.35,639.93,641.72,663.02,644.83,638.86
3841,1720536610.015325,633.88,642.14,636.53,632.16,647.53,658.46,638.65,642.27
3842,1720536670.064726,639.7,645.5,648.55,647.9,645.09,664.47,648.68,646.76
3843,1720536730.570349,637.3,640.13,646.5,640.39,642.92,662.94,653.1,640.12
3844,1720536790.622791,632.88,641.88,647.72,638.18,645.02,661.43,646.26,638.48
3845,1720536850.789928,647.81,647.87,654.6,644.06,651.78,670.66,651.68,648.68
3846,1720536910.811089,638.57,638.31,638.58,637.05,639.02,656.23,644.96,638.81
3847,1720536970.818977,642.72,640.76,645.15,638.56,643.46,663.39,647.44,642.4
3848,1720537001.067978,636.58,641.93,646.84,632.74,646.01,661.95,649.32,646.86
3849,1720537061.071362,398.44,402.15,397.39,394.69,401.54,416.13,396.85,399.57
3850,1720537091.073125,150.38,149.14,147.45,144.52,149.23,157.61,148.61,147.17
3851,1720537121.074872,179.72,179.54,176.38,175.03,175.93,187.1,180.15,175.84
3852,1720537181.08546,462.77,469.89,460.48,458.73,461.91,476.78,462.57,459.65
3853,1720537241.091021,632.95,642.22,640.0,633.08,632.74,656.12,640.81,631.51
3854,1720537301.100223,633.69,641.0,645.3,634.57,642.36,657.14,645.32,646.14
3855,1720537331.105515,636.36,642.12,642.41,642.06,641.31,657.26,648.38,638.09
3856,1720537391.108687,634.41,639.02,635.61,633.47,630.18,655.61,643.21,635.92
3857,1720537451.121702,634.62,647.91,638.6,632.71,639.7,652.37,642.22,633.83
3858,1720537511.411641,634.32,643.33,636.69,636.75,643.26,657.59,639.03,636.57
3859,1720537571.414847,638.69,649.03,637.04,634.65,643.22,657.59,641.33,639.44
3860,1720537631.440086,633.0,643.46,636.09,636.77,643.08,653.93,643.0,634.2
3861,1720537691.464334,645.83,641.37,651.8,646.13,648.94,662.89,645.98,644.96
3862,1720537721.719619,638.74,644.68,640.14,645.8,645.43,659.0,653.9,643.82
3863,1720537781.770356,622.98,628.34,635.62,627.41,637.47,655.48,641.74,631.3
3864,1720537841.773591,633.33,637.85,639.64,643.55,644.37,656.37,645.18,639.92
3865,1720537902.129197,641.83,638.06,649.3,642.31,640.43,660.15,644.54,636.68
3866,1720537962.217563,632.4,639.74,640.9,641.74,644.26,661.96,645.47,643.63
3867,1720538022.31329,634.4,632.45,635.54,637.51,637.62,652.27,642.13,635.84
3868,1720538082.342835,637.1,635.37,635.66,639.14,636.61,657.31,646.38,637.77
3869,1720538112.344609,635.44,634.01,636.33,632.92,635.26,661.06,652.01,636.11
3870,1720538172.347795,641.3,639.47,649.57,643.07,650.4,664.27,654.98,640.84
3871,1720538232.675416,637.79,635.05,642.34,639.28,644.66,661.07,645.89,637.71
3872,1720538292.700327,635.11,639.52,642.35,636.43,643.95,658.44,649.75,636.27
3873,1720538352.720492,633.89,637.55,642.39,635.8,647.31,659.38,646.4,639.7
3874,1720538413.231969,642.01,646.06,643.64,639.16,647.67,660.91,650.02,641.13
3875,1720538473.269792,633.87,640.83,645.74,635.68,646.52,657.43,646.51,640.38
3876,1720538503.271616,639.43,638.94,638.52,638.32,640.03,656.68,647.77,634.32
3877,1720538563.382395,642.71,646.95,642.97,644.15,646.51,662.48,648.79,644.5
3878,1720538623.414121,639.8,636.23,645.69,638.36,639.47,664.57,643.8,637.64
3879,1720538683.42723,634.38,633.66,642.04,633.71,644.3,664.89,648.45,646.98
3880,1720538743.514347,633.79,637.4,640.6,636.64,643.83,658.3,646.35,638.18
3881,1720538803.524172,632.92,638.75,641.62,634.47,640.32,656.1,645.97,635.55
3882,1720538863.529783,639.2,642.08,649.04,640.5,650.76,658.96,652.28,643.44
3883,1720538923.586107,637.06,633.86,650.23,641.01,639.35,658.5,650.64,635.43
3884,1720538983.591481,633.21,632.66,642.08,632.73,640.24,657.19,644.97,633.51
3885,1720539013.597689,639.82,637.87,644.24,640.85,643.45,661.23,649.8,639.03
3886,1720539073.70336,625.78,627.52,637.23,624.65,635.07,657.26,643.0,636.31
3887,1720539133.707991,633.9,636.01,639.23,633.15,637.75,653.27,637.8,633.19
3888,1720539193.770433,630.87,637.74,642.55,637.25,649.56,663.11,653.41,646.28
3889,1720539253.802346,637.11,638.56,648.11,638.99,642.29,659.83,643.98,639.6
3890,1720539283.813777,636.63,638.76,641.67,639.9,645.22,661.02,648.98,646.81
3891,1720539343.835005,642.26,642.89,639.25,636.04,638.84,662.66,649.21,643.09
3892,1720539403.843297,621.12,628.04,634.42,630.3,636.73,656.02,643.06,635.76
3893,1720539464.074143,632.77,630.76,641.99,633.25,635.74,657.13,645.08,631.8
3894,1720539524.23021,645.32,642.58,643.5,635.02,646.56,659.81,647.56,634.72
3895,1720539584.33218,634.32,629.52,643.71,635.49,639.41,653.72,640.23,635.03
3896,1720539644.33475,634.52,635.77,642.47,634.87,640.51,657.91,643.62,638.76
3897,1720539674.343092,634.73,640.7,639.33,632.84,641.7,653.78,643.03,634.9
3898,1720539734.355053,630.19,636.3,634.77,633.16,634.72,651.42,636.51,628.26
3899,1720539794.841572,639.07,633.13,634.86,630.44,637.39,653.82,640.53,624.2
3900,1720539854.854932,647.29,641.95,645.04,639.36,640.62,663.45,649.3,635.64
3901,1720539914.911145,625.67,625.44,634.57,631.75,637.59,654.98,640.61,634.66
3902,1720539974.914421,642.2,640.49,644.59,644.62,646.86,661.5,651.91,639.48
3903,1720540035.16609,638.51,637.13,645.12,643.23,643.67,659.77,650.02,643.42
3904,1720540065.16677,635.07,635.18,640.44,631.83,637.35,654.93,640.82,640.33
3905,1720540125.413295,631.82,640.37,644.93,639.63,646.82,658.82,642.07,638.15
3906,1720540185.441277,631.16,632.11,637.23,634.19,636.42,652.56,638.92,635.26
3907,1720540245.694142,630.43,629.06,639.97,629.48,641.52,653.25,637.02,634.17
3908,1720540305.697535,644.48,642.37,647.84,644.19,640.76,662.45,648.95,636.51
3909,1720540365.708027,638.32,641.84,640.38,644.91,645.39,654.8,645.86,636.54
3910,1720540395.711049,640.8,635.96,643.5,644.87,653.5,663.54,648.97,648.4
3911,1720540456.000927,644.17,640.63,643.26,646.27,641.14,663.17,644.98,637.16
3912,1720540516.021394,637.64,635.22,632.81,632.4,641.32,649.79,637.95,634.03
3913,1720540576.090131,633.12,637.36,643.17,641.68,648.64,655.97,640.82,639.87
3914,1720540636.384752,638.4,642.04,648.08,645.96,653.38,656.21,648.3,646.0
3915,1720540696.466698,638.81,640.75,642.17,643.8,647.87,662.14,651.96,641.73
3916,1720540756.844433,630.72,629.3,639.81,631.78,638.27,657.28,648.89,638.07
3917,1720540786.851371,637.55,639.4,647.21,638.5,643.42,661.52,650.19,647.78
3918,1720540846.858473,631.61,633.15,637.96,634.33,638.99,657.73,642.84,634.03
3919,1720540906.861703,401.21,400.69,404.09,402.98,403.31,417.58,405.34,403.99
3920,1720540936.863478,119.83,120.38,119.74,116.85,117.69,128.52,118.0,117.64
3921,1720540966.865408,126.27,126.51,127.08,123.11,124.06,133.49,125.49,127.27
3922,1720540996.867508,186.19,190.22,187.6,184.19,187.51,199.46,190.09,189.08
3923,1720541056.955249,375.69,379.86,379.42,378.02,379.11,391.59,384.32,374.88
3924,1720541116.957353,630.56,635.01,642.92,631.45,645.94,659.27,644.3,635.07
3925,1720541146.999061,634.13,635.59,640.84,631.5,639.39,662.41,652.53,636.0
3926,1720541207.024384,636.36,630.68,640.56,633.02,637.1,658.72,650.75,635.57
3927,1720541267.032733,634.91,641.13,642.6,640.09,640.65,663.68,651.93,636.3
3928,1720541327.057088,625.43,636.83,626.33,636.21,641.44,645.6,637.41,636.29
3929,1720541387.069413,641.62,642.65,644.24,634.85,644.98,657.45,640.81,635.68
3930,1720541447.072591,637.87,640.65,642.23,639.43,643.29,659.4,650.84,641.79
3931,1720541507.373681,638.88,643.94,642.63,638.02,646.49,661.52,649.41,640.74
3932,1720541537.374412,639.09,646.65,646.02,636.99,647.31,656.91,648.94,636.87
3933,1720541597.387357,638.7,650.06,642.38,642.5,637.99,651.57,644.34,643.65
3934,1720541657.429532,634.85,642.65,642.08,638.46,648.62,661.06,648.82,641.73
3935,1720541717.531393,641.71,641.91,642.26,640.52,650.93,665.56,651.63,637.27
3936,1720541777.545665,640.07,643.74,645.65,637.69,651.33,659.35,649.48,639.69
3937,1720541837.54894,639.5,643.17,643.7,636.85,647.72,660.23,645.31,638.1
3938,1720541897.701818,634.13,632.0,630.5,630.13,633.27,648.27,636.09,627.57
3939,1720541927.703636,641.46,641.05,651.94,644.13,648.57,663.9,653.87,646.47
3940,1720541987.734192,644.62,641.79,649.43,641.2,643.65,665.85,652.22,639.67
3941,1720542047.77095,637.89,644.38,643.84,636.57,645.83,661.03,647.5,640.74
3942,1720542108.246416,634.37,642.69,637.41,636.05,645.87,655.18,637.87,635.18
3943,1720542168.535027,634.26,643.9,647.3,642.23,649.1,664.46,651.64,643.16
3944,1720542228.539738,641.29,642.27,641.45,636.61,647.65,660.4,649.99,640.94
3945,1720542258.629914,635.73,635.81,642.24,629.68,640.35,659.27,648.94,633.66
3946,1720542318.647867,634.31,636.51,640.95,640.24,646.2,664.29,650.89,644.75
3947,1720542378.743251,635.21,641.63,637.4,636.33,640.22,655.11,640.41,632.18
3948,1720542438.756426,635.93,639.54,646.19,641.1,645.59,657.29,646.38,641.48
3949,1720542498.773722,642.35,644.94,637.62,640.11,644.92,657.01,644.0,640.61
3950,1720542528.789026,638.84,637.11,639.68,639.14,651.41,657.36,644.49,641.27
3951,1720542588.802032,636.05,641.27,641.2,634.47,642.55,660.58,647.41,636.74
3952,1720542648.82027,641.66,636.8,643.98,636.82,647.8,663.21,650.54,641.85
3953,1720542708.842766,641.98,639.39,642.1,636.57,639.15,656.4,645.5,635.86
3954,1720542768.949153,642.0,646.84,640.43,637.37,643.53,662.25,643.71,638.06
3955,1720542829.011336,636.94,637.16,642.13,633.13,643.43,666.08,657.39,640.55
3956,1720542889.04564,646.72,644.8,648.91,641.24,646.09,663.42,650.33,638.66
3957,1720542919.052512,631.27,631.94,638.71,629.13,640.18,656.12,645.23,634.13
3958,1720542979.209137,631.38,631.14,638.4,627.96,645.42,654.75,643.8,635.83
3959,1720543039.758495,630.47,641.05,637.74,633.92,648.67,655.45,640.03,635.51
3960,1720543099.771473,632.63,634.12,637.48,631.07,640.48,660.26,649.13,636.98
3961,1720543159.774839,636.03,632.97,641.76,633.19,643.3,659.98,643.68,636.08
3962,1720543219.835177,642.02,643.17,645.39,642.9,644.32,656.51,645.45,634.84
3963,1720543249.837128,638.51,641.95,645.36,636.21,649.31,668.7,655.06,644.94
3964,1720543309.894347,639.06,637.44,639.02,631.93,644.66,659.13,642.96,638.16
3965,1720543369.900063,637.57,630.28,642.37,629.54,644.33,659.94,649.58,640.41
3966,1720543429.962618,636.47,640.49,647.0,643.55,652.31,661.9,646.63,645.46
3967,1720543490.057768,638.45,648.16,639.48,644.53,649.85,660.32,646.99,644.64
3968,1720543550.375616,632.01,631.28,644.58,631.52,644.12,660.75,653.45,639.02
3969,1720543580.382613,627.88,626.63,644.74,638.04,643.67,655.4,645.41,634.33
3970,1720543640.390567,639.66,644.66,642.07,634.44,644.89,661.51,651.65,641.02
3971,1720543700.39839,640.3,640.21,646.12,638.99,646.08,657.36,642.12,635.72
3972,1720543760.452263,638.47,636.08,636.6,635.58,643.91,658.22,644.73,640.08
3973,1720543820.465591,640.94,640.46,649.51,642.12,644.06,667.8,653.19,640.89
3974,1720543880.577366,638.85,639.47,645.03,639.2,647.75,661.43,649.55,637.03
3975,1720543940.582772,632.04,637.44,642.93,634.44,648.04,660.16,651.35,642.73
3976,1720543970.597782,640.32,639.13,643.39,637.48,647.78,662.97,650.69,640.71
3977,1720544030.652384,638.12,637.57,644.99,638.52,646.4,664.97,648.03,640.17
3978,1720544090.702096,638.6,638.94,641.67,641.8,643.63,662.11,650.74,631.28
3979,1720544150.733375,641.53,643.34,643.29,636.1,639.91,663.17,647.34,634.88
3980,1720544211.095775,638.99,645.64,644.37,639.89,646.57,662.21,647.16,642.08
3981,1720544271.176622,640.08,639.79,645.17,636.2,647.55,659.81,642.64,635.62
3982,1720544301.199081,632.81,632.57,642.03,632.39,646.18,659.95,651.15,640.48
3983,1720544361.236801,638.41,644.93,648.56,640.26,647.38,659.29,650.23,641.79
3984,1720544421.240024,637.69,638.68,642.05,635.19,640.61,657.01,644.42,635.98
3985,1720544481.287703,639.85,644.96,643.52,640.32,645.79,659.1,647.77,643.18
3986,1720544541.307981,639.12,639.85,641.38,641.52,643.39,659.28,645.1,639.91
3987,1720544601.319299,641.82,645.39,642.87,642.51,651.45,663.33,646.85,647.02
3988,1720544631.31996,633.07,636.89,646.85,640.62,648.6,662.76,649.45,641.49
3989,1720544691.587242,632.06,641.66,641.69,636.86,647.21,654.48,639.44,643.25
3990,1720544751.590824,638.26,643.35,647.44,640.41,646.0,663.38,649.36,643.59
3991,1720544781.592618,192.19,194.46,193.66,188.12,192.97,204.35,192.37,189.45
3992,1720544811.597088,136.82,139.59,138.05,133.57,135.39,147.1,136.47,135.03
3993,1720544871.607591,205.4,206.58,201.51,202.81,206.38,215.39,205.01,205.54
3994,1720544901.616407,484.67,495.03,490.81,488.61,498.18,503.14,493.35,494.3
3995,1720544961.806047,632.21,634.6,640.87,637.65,640.5,653.37,643.75,642.35
3996,1720545021.832508,632.75,644.32,646.6,640.85,644.66,661.08,645.34,646.14
3997,1720545081.835813,637.79,638.18,648.13,643.09,645.4,665.25,652.0,645.4
3998,1720545142.13677,640.81,637.17,644.12,641.18,643.53,658.67,645.3,647.02
3999,1720545172.143745,635.19,638.09,646.51,639.67,646.21,657.11,639.88,640.48
4000,1720545232.499945,636.54,636.71,636.5,631.28,645.48,657.07,644.71,635.77
4001,1720545292.50911,634.09,635.18,640.66,631.28,639.25,659.17,638.83,635.21
4002,1720545352.554911,637.5,639.26,636.09,633.7,639.59,654.61,635.6,636.97
4003,1720545413.027924,643.48,640.44,648.4,646.39,653.15,667.24,646.2,647.65
4004,1720545473.036104,638.38,633.89,632.99,630.83,637.08,657.02,635.91,634.04
4005,1720545533.045162,635.55,634.43,642.3,635.76,645.4,654.31,648.48,642.06
4006,1720545593.213688,639.11,639.01,641.99,633.26,638.44,663.15,643.51,640.1
4007,1720545653.217846,638.35,639.49,642.8,635.43,641.75,656.2,638.95,627.43
4008,1720545683.219655,636.74,634.02,639.14,633.1,641.66,660.02,641.08,634.92
4009,1720545743.23681,631.65,630.31,635.55,631.45,636.83,651.59,642.35,638.02
4010,1720545803.286414,630.5,628.13,635.63,629.77,635.25,650.88,632.04,640.91
4011,1720545863.353854,633.3,636.01,643.55,638.33,640.3,657.33,639.23,644.26
4012,1720545923.358554,636.11,634.96,645.08,642.12,646.16,658.2,643.01,643.85
4013,1720545983.367961,634.12,637.59,645.71,640.05,648.43,662.59,648.12,641.13
4014,1720546043.380093,641.34,636.18,638.65,637.35,644.65,658.73,640.52,638.45
4015,1720546073.775987,639.01,635.88,641.95,638.71,641.42,656.45,638.5,637.33
4016,1720546133.794375,638.75,638.2,640.13,628.8,638.0,653.38,631.67,634.04
4017,1720546193.81341,631.0,637.6,643.38,639.21,642.89,655.59,644.61,637.22
4018,1720546253.821295,643.79,646.04,649.34,641.17,648.29,664.42,649.19,639.94
4019,1720546314.266903,637.22,639.94,649.11,638.49,646.79,661.73,656.11,643.39
4020,1720546374.275245,635.28,640.82,640.56,632.92,644.82,658.17,644.37,641.81
4021,1720546404.276989,643.15,646.5,651.92,641.54,649.31,665.73,646.49,651.41
4022,1720546464.290196,640.33,638.29,642.45,634.71,646.44,656.49,641.39,636.75
4023,1720546524.31239,635.71,636.65,645.49,645.48,646.38,663.86,645.59,640.63
4024,1720546584.761765,638.86,635.13,639.62,639.64,642.04,661.85,639.62,637.8
4025,1720546644.768646,634.37,639.24,640.55,631.72,641.45,657.69,639.56,629.76
4026,1720546704.789062,635.84,642.68,641.92,637.77,647.03,657.6,640.87,638.24
4027,1720546765.268302,639.22,637.67,648.86,640.02,647.59,662.06,638.2,635.52
4028,1720546795.273068,641.89,646.06,647.37,641.48,647.38,660.49,653.93,651.34
4029,1720546855.282363,634.96,632.53,643.08,636.17,640.8,658.19,643.71,641.11
4030,1720546915.333325,639.65,635.53,641.44,636.24,641.74,658.11,646.37,637.36
4031,1720546975.3456,641.61,636.81,643.23,637.92,644.88,662.55,647.65,644.84
4032,1720547035.366337,635.47,637.72,638.76,628.79,639.38,662.54,645.61,634.06
4033,1720547065.375817,635.57,629.79,637.32,635.28,641.78,655.32,640.93,632.52
4034,1720547125.384132,637.21,645.56,649.74,650.63,649.66,663.66,651.42,637.28
4035,1720547185.505496,640.46,633.21,643.7,637.19,643.22,653.81,642.17,638.73
4036,1720547245.514158,632.3,634.0,642.5,634.03,642.04,661.5,642.23,638.24
4037,1720547305.62132,636.34,637.09,640.93,631.27,639.29,653.74,635.69,634.18
4038,1720547365.685905,638.86,641.34,651.6,643.24,654.63,663.0,646.04,643.49
4039,1720547426.18841,637.09,639.21,640.38,637.65,642.82,657.56,643.63,642.48
4040,1720547456.21485,637.35,631.11,643.61,635.97,642.19,661.72,649.72,640.12
4041,1720547516.236793,639.97,634.39,647.5,641.81,646.28,663.47,648.46,640.07
4042,1720547576.245406,639.83,635.38,643.5,634.45,644.05,654.19,638.78,639.6
4043,1720547636.358867,638.16,641.64,645.34,641.11,643.51,655.93,645.15,641.59
4044,1720547696.362745,642.07,642.48,639.07,638.92,645.42,660.13,638.63,635.7
4045,1720547726.370029,638.71,638.49,646.01,636.87,642.96,656.39,646.01,644.61
4046,1720547786.456927,638.61,640.53,634.35,628.99,635.19,653.28,634.65,634.04
4047,1720547846.470863,637.7,641.12,649.42,642.01,649.39,660.4,646.36,643.17
4048,1720547906.678605,643.69,637.53,641.94,637.25,642.79,662.32,646.41,636.56
4049,1720547966.699574,642.76,639.17,645.9,637.46,646.1,660.43,645.29,646.98
4050,1720548026.930509,643.02,644.12,640.16,639.38,645.06,661.86,641.11,641.96
4051,1720548057.002377,646.52,643.67,646.88,637.1,649.25,661.33,649.67,645.53
4052,1720548117.010717,637.33,642.03,643.95,638.62,645.21,659.32,646.24,642.0
4053,1720548177.037807,641.36,637.72,645.25,644.88,645.81,662.54,647.85,638.63
4054,1720548237.116247,643.33,642.06,646.87,638.93,646.59,667.65,654.78,641.36
4055,1720548297.184614,634.17,638.35,637.28,634.6,639.06,659.22,637.94,634.75
4056,1720548357.19246,631.45,633.05,640.79,627.52,640.8,656.29,642.29,638.55
4057,1720548417.207614,640.71,635.4,642.13,642.6,641.88,663.28,649.33,638.18
4058,1720548447.212936,642.81,640.91,643.41,634.94,643.91,664.77,643.0,639.33
4059,1720548507.612008,637.57,639.05,648.31,641.07,649.81,659.34,648.74,642.31
4060,1720548567.722858,640.09,643.41,646.66,640.38,644.53,659.13,648.8,641.94
4061,1720548627.726182,433.19,430.97,430.18,426.77,431.65,442.62,435.95,430.04
4062,1720548657.728095,120.46,121.09,119.92,117.41,118.07,129.37,118.57,117.86
4063,1720548687.729763,174.68,180.37,177.09,174.31,178.23,187.58,175.83,175.9
4064,1720548747.834972,353.38,359.79,355.79,352.96,360.89,367.89,360.36,358.08
4065,1720548777.847705,629.11,640.35,633.35,628.35,639.65,653.87,641.59,635.88
4066,1720548837.856697,635.02,641.89,644.0,638.29,644.22,657.44,642.98,640.05
4067,1720548898.133624,631.67,635.0,633.2,629.92,636.97,644.73,635.15,629.71
4068,1720548958.139686,639.45,644.9,640.05,632.37,643.0,658.4,643.39,643.75
4069,1720549018.150329,627.29,638.98,640.95,634.33,639.64,658.68,642.64,643.11
4070,1720549078.346497,633.8,641.44,641.2,635.74,640.52,660.0,651.79,640.93
4071,1720549138.362651,637.53,640.72,641.17,633.48,642.35,660.92,643.18,637.69
4072,1720549168.363376,633.29,638.02,644.99,636.69,645.5,652.89,642.73,640.25
4073,1720549228.447619,635.58,648.8,641.34,637.45,643.5,664.9,648.59,639.03
4074,1720549288.460853,636.85,640.54,637.81,629.99,632.6,656.73,636.55,641.0
4075,1720549348.989335,643.3,645.5,648.23,637.76,647.64,664.23,650.15,640.99
4076,1720549409.399976,637.49,640.57,641.89,640.38,645.41,664.16,645.69,639.04
4077,1720549469.462236,634.47,644.69,642.83,639.35,647.15,664.4,645.2,640.17
4078,1720549529.469907,637.91,644.13,639.09,635.6,645.53,659.63,645.95,640.36
4079,1720549559.474239,638.11,650.06,638.72,633.54,642.3,658.83,642.46,638.62
4080,1720549619.481481,634.3,643.08,645.51,640.22,645.39,665.04,649.23,641.66
4081,1720549679.495245,636.4,641.66,639.74,638.22,647.1,658.23,644.5,638.24
4082,1720549739.508769,635.99,647.17,643.17,635.9,642.87,666.26,649.41,639.98
4083,1720549799.520806,637.63,643.27,636.36,636.82,636.95,668.05,640.64,637.04
4084,1720549859.549117,639.59,645.06,646.12,638.14,641.9,666.95,644.59,638.11
4085,1720549889.556041,639.24,647.58,643.78,632.97,643.19,659.99,645.32,636.66
4086,1720549949.864873,634.08,641.39,640.63,636.2,646.28,658.48,643.74,638.96
4087,1720550009.877344,634.23,642.9,633.82,632.68,639.3,659.87,643.24,640.3
4088,1720550069.991867,638.13,645.13,641.83,634.72,642.09,668.64,643.07,631.24
4089,1720550130.021135,635.11,640.7,641.31,635.97,639.0,666.03,641.59,638.08
4090,1720550190.033755,641.65,644.13,646.28,640.35,648.97,661.46,645.68,641.06
4091,1720550220.134859,639.38,645.93,638.05,632.99,642.51,656.47,637.63,637.9
4092,1720550280.142907,635.07,643.03,640.8,630.2,639.35,658.69,634.69,643.12
4093,1720550340.355255,640.92,642.54,644.42,640.7,649.02,664.86,651.01,643.52
4094,1720550400.360064,636.46,637.97,633.34,637.21,640.46,661.07,642.48,629.27
4095,1720550460.368102,631.47,643.39,644.08,637.99,642.67,661.09,643.43,633.96
4096,1720550520.735603,636.2,642.9,639.91,628.76,641.8,657.18,639.39,643.54
4097,1720550580.793472,631.83,645.47,641.7,638.55,642.64,660.48,645.02,643.18
4098,1720550610.816441,639.38,642.32,641.73,637.38,645.0,659.49,644.17,641.28
4099,1720550670.821098,635.78,644.81,641.85,633.58,641.38,660.81,641.97,635.67
4100,1720550730.865262,634.7,641.66,635.76,637.66,636.77,664.13,645.18,635.98
4101,1720550791.391338,633.04,642.17,642.64,632.47,642.57,655.08,638.67,636.75
4102,1720550851.39727,632.15,643.23,636.91,641.05,642.11,656.55,641.1,638.57
