,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
24,1721022658.904892,534.87,536.06,527.4,531.49,531.1,538.87,530.91,533.03
25,1721022688.90676,542.73,537.29,536.72,528.53,543.37,545.78,541.29,535.71
26,1721022718.908596,545.4,537.72,539.13,538.15,537.27,548.86,542.72,542.3
27,1721022748.910556,547.11,543.56,539.99,537.09,546.97,543.84,545.57,546.68
28,1721022778.912399,544.57,540.67,535.7,536.03,548.41,544.84,541.53,543.97
29,1721022808.914199,540.56,537.74,535.22,531.51,536.69,543.17,535.24,535.26
30,1721022838.916078,527.56,528.06,521.48,517.85,538.05,539.57,527.4,524.6
31,1721022868.91795,530.43,530.14,525.08,527.79,531.87,532.06,526.7,529.38
32,1721022898.91975,531.14,528.82,527.43,523.63,528.96,537.46,533.63,522.83
33,1721022928.921596,530.91,532.38,529.12,521.95,537.16,531.5,533.35,527.13
34,1721022958.923414,544.46,541.01,539.75,540.47,545.99,544.43,543.27,545.44
35,1721023018.92675,546.56,543.21,539.96,534.16,546.68,547.34,546.68,542.37
36,1721023048.928589,545.88,546.3,543.12,538.84,544.06,547.96,546.8,539.85
37,1721023078.930353,540.13,537.3,534.2,534.41,537.73,541.45,536.88,538.01
38,1721023108.932215,533.34,526.86,528.44,521.55,539.18,541.12,534.29,530.14
39,1721023138.933992,534.1,529.24,529.8,524.3,533.91,540.0,535.53,525.58
40,1721023168.935803,525.28,523.59,519.55,514.5,521.13,528.87,526.3,519.0
41,1721023198.937764,535.41,532.48,526.9,525.25,536.9,535.61,533.31,527.45
42,1721023228.941613,541.14,538.91,539.91,530.23,540.53,539.88,538.23,534.83
43,1721023258.943525,536.45,538.02,534.32,538.7,548.04,542.13,537.33,545.64
44,1721023288.945368,543.5,537.75,537.66,540.89,545.76,543.99,541.14,545.7
45,1721023318.947173,544.89,542.92,533.9,536.37,545.62,541.33,537.09,539.63
46,1721023348.949074,537.36,530.45,528.4,533.01,536.01,537.75,534.8,537.57
47,1721023378.950908,531.63,526.88,526.28,520.73,532.92,532.75,530.46,527.15
48,1721023408.952713,526.46,524.34,524.2,527.88,530.26,531.9,526.07,527.69
49,1721023438.954519,534.58,523.23,524.92,522.53,533.63,533.45,529.48,528.65
50,1721023468.956336,533.9,526.29,530.41,528.08,531.16,535.56,529.88,529.98
51,1721023498.958171,541.19,539.69,540.72,534.59,547.26,550.48,545.28,537.52
52,1721023528.960093,540.32,542.58,540.01,540.58,545.82,546.84,545.41,541.95
53,1721023558.96196,546.21,542.32,537.98,534.51,547.78,549.61,544.91,541.29
54,1721023588.963839,532.87,533.35,530.04,524.86,533.8,533.86,536.36,529.53
55,1721023618.965655,532.58,523.61,526.63,522.93,534.77,535.86,531.68,525.18
56,1721023648.967458,530.62,528.93,526.18,518.19,527.88,530.7,531.16,526.34
57,1721023678.969293,533.29,528.14,528.37,526.64,534.16,534.46,534.78,527.84
58,1721023708.971204,549.04,544.99,541.13,537.15,542.48,545.09,545.06,541.18
59,1721023738.973009,550.21,542.74,548.43,530.13,544.81,551.38,549.67,531.78
60,1721023768.974782,543.94,546.27,541.82,539.84,543.78,537.75,543.73,546.95
61,1721023798.97655,544.66,537.7,541.39,535.08,543.58,545.99,542.86,540.76
62,1721023828.978411,545.35,542.92,539.7,535.24,540.32,541.49,540.26,533.83
63,1721023858.980158,534.03,532.91,530.74,527.53,529.61,538.02,532.8,531.33
64,1721023888.982008,164.93,163.21,167.83,166.62,175.6,167.41,162.52,168.01
65,1721023918.983836,180.42,179.51,179.85,183.84,184.24,177.25,179.8,178.76
66,1721023948.985677,535.53,529.59,523.98,536.36,541.79,533.92,531.51,536.28
67,1721023978.987528,545.03,539.16,541.33,536.47,545.78,541.35,543.41,542.68
68,1721024038.99079,538.7,536.01,539.89,537.61,545.12,550.76,545.32,549.71
69,1721024068.992656,540.54,542.46,537.83,538.28,543.19,547.34,544.05,537.75
70,1721024098.994478,544.57,542.07,539.69,534.58,546.27,544.15,545.01,542.89
71,1721024128.996293,549.86,545.15,537.34,536.69,544.82,542.63,542.08,540.25
72,1721024158.998259,542.92,541.9,539.02,538.94,544.03,544.81,540.82,541.35
73,1721024189.000112,537.16,540.24,533.0,537.26,541.85,544.52,541.51,540.38
