run,timestamp,GPU 0,GPU 1,GPU 2,GPU 3,GPU 4,GPU 5,GPU 6,GPU 7
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165549.0275228,479.309,482.228,523.561,472.284,510.811,504.943,544.79,517.13
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165564.027776,511.527,486.587,516.064,516.858,529.688,516.632,511.389,506.807
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165654.0277584,490.877,514.658,508.935,469.736,527.071,526.214,543.901,488.275
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165699.027921,494.085,517.707,526.574,480.825,528.212,524.565,576.031,461.015
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165879.0277107,520.456,498.445,556.328,512.467,496.455,477.861,490.565,485.592
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165894.027689,511.737,506.652,530.82,546.692,542.112,486.772,527.163,517.598
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755165969.0283563,516.314,524.723,500.218,480.996,509.033,496.858,508.221,495.246
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755166179.028173,491.462,522.714,549.859,489.446,489.779,478.803,493.86,535.994
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755166659.0283375,482.17,471.809,505.14,515.124,576.153,570.113,531.332,483.359
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755166794.0276492,494.26,477.098,497.652,483.004,510.946,475.941,517.185,500.565
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755167499.028412,496.489,504.797,528.201,516.864,530.293,510.013,523.014,532.31
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755167754.0280547,461.244,470.161,517.431,525.364,552.821,495.023,478.68,487.363
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755167859.0279741,461.151,472.962,501.003,516.184,549.15,551.955,583.847,597.061
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755167874.0274613,129.93,122.287,135.663,123.664,135.951,121.078,128.359,127.938
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755167934.0277853,481.849,497.506,530.088,493.501,507.169,508.672,536.935,526.094
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755168519.0278552,478.671,498.049,529.49,497.614,532.056,497.132,540.917,524.183
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755168579.0282042,503.816,481.579,501.738,480.195,528.891,477.248,502.161,474.89
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755168864.027618,472.953,464.918,485.97,472.012,493.781,473.301,476.298,457.904
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755168954.0278277,500.721,532.564,509.641,521.089,530.283,502.154,543.782,512.598
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755169059.0276618,482.342,514.743,522.14,486.866,519.008,508.641,552.016,537.8
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755169149.0278878,494.285,499.798,534.536,499.785,569.36,498.38,547.936,549.802
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755169299.0281587,513.515,494.701,530.295,508.391,521.565,490.6,516.379,499.896
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755169419.0280375,419.841,426.523,452.526,457.746,490.892,410.522,430.988,445.998
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170379.02827,457.608,491.12,527.343,533.002,577.476,587.401,615.306,562.745
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170424.027409,459.752,462.855,480.992,495.59,533.191,514.123,538.684,455.823
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170514.028328,515.588,497.226,522.082,495.084,519.642,496.932,509.289,502.485
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170559.0279703,133.977,123.767,138.682,125.621,139.3,121.874,130.258,129.568
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170589.0278473,475.248,489.401,484.189,505.056,486.925,490.004,536.61,499.13
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755170934.0280814,500.961,516.603,556.283,506.639,537.533,536.609,573.011,525.56
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755171249.0278053,470.653,469.946,481.868,495.864,540.277,531.641,568.019,505.206
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755171294.0279145,471.053,486.989,526.331,465.914,498.348,490.008,538.993,511.809
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755171714.027987,476.196,495.846,536.854,477.957,521.868,513.499,556.152,552.941
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755171879.0281358,521.719,504.742,505.669,501.826,522.141,495.783,526.587,513.263
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755171924.0275567,472.74,486.983,507.238,519.201,564.288,555.164,547.275,481.425
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755172164.028333,499.041,524.889,558.325,513.193,539.61,536.129,575.931,573.547
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755172179.027791,491.282,485.95,535.968,564.734,537.458,479.127,483.372,480.477
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755172689.0282235,454.271,483.694,523.199,532.254,570.445,437.928,486.548,514.506
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755172779.0282636,516.052,500.057,529.824,518.273,521.731,495.23,516.02,512.905
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755172989.0274606,516.276,528.843,508.289,522.451,534.609,497.277,512.318,502.45
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755173169.0281134,507.625,511.104,540.702,508.825,529.954,519.774,536.44,528.457
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755173349.0283167,455.59,479.354,510.916,522.004,565.184,557.092,468.948,482.003
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755173424.0276718,492.989,507.962,529.84,496.502,529.528,512.586,549.268,529.723
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755173829.0283914,464.129,443.813,494.108,503.814,549.206,546.89,581.199,590.354
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755173964.0284054,496.079,511.422,555.461,495.246,555.183,550.931,535.953,528.165
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755174279.0280645,477.818,473.892,499.821,491.236,515.852,497.984,488.291,465.675
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755174354.027754,522.941,555.019,533.878,560.209,539.655,528.997,571.066,525.216
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755174639.0275905,468.367,482.174,520.073,529.4,562.237,460.268,490.256,496.67
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755174759.0280428,477.316,459.199,482.777,471.558,500.332,486.843,546.205,535.572
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175254.0280643,493.945,491.242,534.549,525.165,552.038,493.824,502.287,512.279
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175449.0276053,473.784,475.714,488.928,475.694,498.618,478.042,501.867,491.613
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175464.0283892,489.002,499.63,478.474,482.457,537.935,538.393,568.501,577.568
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175569.028253,505.789,494.146,534.283,537.866,549.689,524.727,544.976,508.815
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175584.0274184,469.877,510.493,540.238,509.098,543.865,469.842,507.432,535.028
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755175944.0280046,490.735,502.006,486.6,509.5,542.892,539.816,460.759,505.864
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755176229.0282867,469.032,479.111,518.346,520.597,561.516,463.77,485.981,497.381
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755176709.0282576,496.318,492.917,561.903,493.989,496.08,482.211,495.095,492.359
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177069.0279982,468.746,466.624,505.05,516.668,552.927,478.519,470.753,501.418
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177219.0279238,506.305,519.475,539.388,519.937,517.593,506.973,539.162,550.798
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177309.0280573,505.882,518.418,510.552,514.086,557.718,557.73,538.952,501.82
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177369.028254,501.289,523.352,558.524,570.127,524.782,516.623,552.901,571.188
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177534.0274036,480.665,502.36,540.202,549.507,586.563,499.878,511.884,522.655
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177564.0282204,478.851,461.463,513.559,506.823,565.117,549.684,592.123,460.244
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177699.0274885,518.741,499.069,521.724,493.431,536.126,493.501,503.566,499.521
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755177999.0276403,502.591,496.648,524.148,524.083,551.715,542.423,526.456,504.845
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755178464.0281117,492.993,513.789,552.237,493.702,529.542,532.806,577.472,566.664
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180144.0278106,469.098,488.202,520.496,534.083,572.06,563.303,526.491,474.18
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180219.0281973,474.955,500.257,517.723,537.032,572.603,525.343,488.281,504.249
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180369.0281363,478.532,492.351,506.32,481.658,529.68,532.321,567.672,554.604
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180459.0280967,483.406,499.158,540.088,550.685,596.041,482.161,515.905,522.402
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180564.027636,474.938,493.976,498.881,481.861,512.611,483.478,511.14,503.364
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755180909.0279553,450.942,487.179,526.182,544.199,576.188,572.631,562.477,479.219
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755181524.0284631,508.864,512.5,520.799,492.427,564.74,507.475,533.682,505.277
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755181644.0276031,487.844,498.198,513.146,548.908,527.11,499.508,535.223,505.609
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182004.0276194,498.963,522.826,554.839,556.865,510.609,522.649,559.044,571.129
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182049.0285003,440.139,461.415,504.693,508.795,539.451,537.014,504.988,466.9
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182139.0280817,486.287,498.887,512.207,508.808,520.054,496.849,528.671,516.968
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182304.0279007,477.141,495.893,531.365,547.826,589.123,486.794,498.489,517.104
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182514.0275738,516.187,531.504,533.338,533.66,542.724,521.476,550.314,546.46
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182664.028225,506.01,496.002,517.307,497.73,516.788,491.178,533.15,494.439
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182919.0275624,500.761,491.571,502.64,482.981,505.165,517.735,503.908,529.328
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755182964.027716,485.981,494.592,534.199,490.198,509.338,485.432,509.408,499.031
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755183339.028381,482.95,471.432,521.643,526.184,576.229,488.572,513.695,515.045
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755184179.0284688,502.948,493.217,497.851,500.996,499.594,491.052,505.698,500.358
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755184284.02783,486.633,511.654,506.419,488.204,526.355,525.194,550.648,486.919
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755184434.0277388,499.774,491.588,508.243,500.171,521.433,488.728,503.927,502.549
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755184974.0279827,478.745,497.572,497.835,490.945,531.588,537.918,575.405,573.302
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755185049.0278518,487.632,469.388,484.407,481.005,493.246,468.056,504.513,455.963
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755185094.0282252,191.438,162.214,178.972,179.743,178.52,178.764,167.385,156.312
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755185514.028009,497.799,519.47,497.262,526.826,562.355,562.615,528.234,509.481
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755185814.0283592,475.03,466.607,494.276,487.142,482.683,467.648,490.027,515.979
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755186024.0283575,481.071,468.445,508.23,517.094,563.906,563.283,518.477,492.797
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755186039.027757,497.41,477.827,501.471,482.502,528.624,549.789,517.827,486.59
olmo25_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-b9609b3f,1755186384.0279849,473.522,493.025,519.957,494.359,510.698,495.794,535.215,486.074
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764089379.4837875,343.056,363.155,407.845,432.716,463.068,488.187,512.11,327.451
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764089859.484449,458.807,437.812,466.433,457.427,510.52,527.702,452.036,436.989
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764089934.4837003,434.465,472.837,512.291,457.43,539.426,468.047,489.056,456.379
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764090504.4842956,137.586,125.28,147.985,133.289,131.665,132.103,134.574,133.152
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764091089.4840972,477.343,546.82,473.223,451.117,459.386,544.977,477.109,553.142
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764091434.4835703,416.583,453.456,417.79,464.514,493.553,546.499,417.628,431.758
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764091569.4840665,416.454,423.378,446.927,478.976,540.411,581.025,620.108,390.388
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764091854.4844322,465.631,448.129,479.28,458.055,456.055,449.632,461.538,532.139
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764091929.483499,132.381,121.284,140.725,127.891,129.972,129.461,129.761,123.878
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764092154.4838736,137.997,123.639,142.469,131.029,130.771,130.412,133.742,128.745
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764092349.484088,435.727,489.398,566.318,603.448,532.567,455.082,532.251,560.662
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764092754.4838452,413.002,448.332,534.017,571.611,595.926,630.421,523.509,436.059
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764093054.4840598,197.072,180.094,206.993,204.433,191.906,211.048,217.251,188.655
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764093159.4838972,410.04,410.241,474.151,505.796,543.751,561.866,454.551,478.535
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764093354.4841583,476.88,507.299,530.545,525.52,474.556,499.137,541.342,546.974
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764093639.4842577,410.51,437.326,431.23,467.531,506.175,550.862,461.357,413.413
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764093984.4840934,200.452,175.996,183.407,203.819,172.841,186.083,212.996,189.702
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764094104.4846818,126.565,119.011,130.253,124.932,121.04,123.793,126.247,124.13
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764094179.483791,221.038,246.981,250.794,230.987,249.228,245.186,254.84,239.769
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764094509.4842348,414.705,456.189,523.376,425.599,448.665,501.476,569.225,578.917
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764095289.4843884,389.854,410.704,475.193,501.26,526.603,302.065,426.423,451.012
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764095424.4841502,137.864,125.151,144.863,132.233,132.017,132.157,135.128,130.745
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764095919.483588,137.825,124.597,144.879,132.093,132.151,131.437,133.573,129.611
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096294.4839115,139.986,125.343,146.959,134.462,131.996,130.986,135.084,130.092
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096354.484524,474.177,470.073,492.604,477.399,468.816,465.988,482.761,494.471
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096444.4845254,381.318,412.959,389.27,363.575,397.399,376.44,389.116,379.333
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096489.4840395,428.318,470.045,447.708,475.265,516.862,563.432,501.581,434.48
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096684.4834054,369.933,384.555,388.663,411.718,444.081,480.256,542.092,461.42
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764096729.484154,416.55,416.398,507.064,550.224,606.698,571.045,457.422,501.708
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764097254.48422,471.453,448.874,492.057,500.363,459.567,466.876,464.388,465.12
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764097314.4840763,413.988,453.591,531.016,569.619,603.828,645.326,587.87,407.731
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764097674.4841125,413.414,465.187,542.981,587.871,597.493,400.103,485.781,522.667
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764097764.4843202,370.484,400.785,401.482,404.358,441.191,474.658,544.733,465.657
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764098109.4839568,423.429,471.891,430.024,482.815,520.551,579.335,547.593,425.343
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764098169.4836714,403.488,437.192,483.351,423.226,455.004,495.951,572.048,541.8
olmo25_no_swa_140B_lc_64k-midtrain_round3_qwenlike_s2pdf_gzip2080_10B-preannealv2-84b8e8f2,1764098274.4844303,230.216,231.649,258.37,270.644,281.2,233.587,227.492,233.177
